X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-79.85317,43.260884,"0","0","709",86,2025/10/26 01:51:17+00,,,,,,,,,,,,,,,,,,,,,
-79.853178,43.260889,"0","0","710",86,2025/10/26 01:51:18+00,,,,,,,,,,,,,,,,,,,,,
-79.853191,43.260896,"0","0","711",86,2025/10/26 01:51:19+00,,,,,,,,,,,,,,,,,,,,,
-79.853205,43.260903,"0","0","712",86,2025/10/26 01:51:20+00,,,,,,,,,,,,,,,,,,,,,
-79.853215,43.260907,"0","0","713",86,2025/10/26 01:51:21+00,,,,,,,,,,,,,,,,,,,,,
-79.853226,43.260911,"0","0","714",86,2025/10/26 01:51:22+00,,,,,,,,,,,,,,,,,,,,,
-79.853237,43.260913,"0","0","715",86,2025/10/26 01:51:23+00,,,,,,,,,,,,,,,,,,,,,
-79.85325,43.260915,"0","0","716",86,2025/10/26 01:51:24+00,,,,,,,,,,,,,,,,,,,,,
-79.853265,43.260916,"0","0","717",86,2025/10/26 01:51:25+00,,,,,,,,,,,,,,,,,,,,,
-79.853277,43.260916,"0","0","718",86,2025/10/26 01:51:26+00,,,,,,,,,,,,,,,,,,,,,
-79.85329,43.260917,"0","0","719",86,2025/10/26 01:51:27+00,,,,,,,,,,,,,,,,,,,,,
-79.853302,43.260919,"0","0","720",86,2025/10/26 01:51:28+00,,,,,,,,,,,,,,,,,,,,,
-79.853316,43.260922,"0","0","721",86,2025/10/26 01:51:29+00,,,,,,,,,,,,,,,,,,,,,
-79.853328,43.260925,"0","0","722",86,2025/10/26 01:51:30+00,,,,,,,,,,,,,,,,,,,,,
-79.853339,43.260928,"0","0","723",85.9,2025/10/26 01:51:31+00,,,,,,,,,,,,,,,,,,,,,
-79.853352,43.260932,"0","0","724",85.9,2025/10/26 01:51:32+00,,,,,,,,,,,,,,,,,,,,,
-79.853367,43.260936,"0","0","725",85.9,2025/10/26 01:51:33+00,,,,,,,,,,,,,,,,,,,,,
-79.853382,43.26094,"0","0","726",85.9,2025/10/26 01:51:34+00,,,,,,,,,,,,,,,,,,,,,
-79.853396,43.260944,"0","0","727",85.9,2025/10/26 01:51:35+00,,,,,,,,,,,,,,,,,,,,,
-79.853409,43.260948,"0","0","728",85.9,2025/10/26 01:51:36+00,,,,,,,,,,,,,,,,,,,,,
-79.853423,43.260951,"0","0","729",85.9,2025/10/26 01:51:37+00,,,,,,,,,,,,,,,,,,,,,
-79.853436,43.260954,"0","0","730",85.9,2025/10/26 01:51:38+00,,,,,,,,,,,,,,,,,,,,,
-79.853446,43.260957,"0","0","731",85.9,2025/10/26 01:51:39+00,,,,,,,,,,,,,,,,,,,,,
-79.853457,43.260959,"0","0","732",85.9,2025/10/26 01:51:40+00,,,,,,,,,,,,,,,,,,,,,
-79.853466,43.260962,"0","0","733",85.9,2025/10/26 01:51:41+00,,,,,,,,,,,,,,,,,,,,,
-79.853478,43.260965,"0","0","734",85.8,2025/10/26 01:51:42+00,,,,,,,,,,,,,,,,,,,,,
-79.85349,43.26097,"0","0","735",85.8,2025/10/26 01:51:43+00,,,,,,,,,,,,,,,,,,,,,
-79.853501,43.260973,"0","0","736",85.8,2025/10/26 01:51:44+00,,,,,,,,,,,,,,,,,,,,,
-79.853509,43.260976,"0","0","737",85.8,2025/10/26 01:51:45+00,,,,,,,,,,,,,,,,,,,,,
-79.853517,43.260978,"0","0","738",85.8,2025/10/26 01:51:46+00,,,,,,,,,,,,,,,,,,,,,
-79.853524,43.26098,"0","0","739",85.8,2025/10/26 01:51:47+00,,,,,,,,,,,,,,,,,,,,,
-79.853528,43.260982,"0","0","740",85.8,2025/10/26 01:51:48+00,,,,,,,,,,,,,,,,,,,,,
-79.853533,43.260981,"0","0","741",85.8,2025/10/26 01:51:49+00,,,,,,,,,,,,,,,,,,,,,
-79.853544,43.26098,"0","0","742",85.8,2025/10/26 01:51:50+00,,,,,,,,,,,,,,,,,,,,,
-79.853553,43.260981,"0","0","743",85.8,2025/10/26 01:51:51+00,,,,,,,,,,,,,,,,,,,,,
-79.853563,43.260984,"0","0","744",85.8,2025/10/26 01:51:52+00,,,,,,,,,,,,,,,,,,,,,
-79.853574,43.260989,"0","0","745",85.8,2025/10/26 01:51:53+00,,,,,,,,,,,,,,,,,,,,,
-79.853582,43.260992,"0","0","746",85.8,2025/10/26 01:51:54+00,,,,,,,,,,,,,,,,,,,,,
-79.853588,43.26099,"0","0","747",85.8,2025/10/26 01:51:55+00,,,,,,,,,,,,,,,,,,,,,
-79.853598,43.260989,"0","0","748",85.8,2025/10/26 01:51:56+00,,,,,,,,,,,,,,,,,,,,,
-79.853607,43.260988,"0","0","749",85.7,2025/10/26 01:51:57+00,,,,,,,,,,,,,,,,,,,,,
-79.853615,43.260989,"0","0","750",85.7,2025/10/26 01:51:58+00,,,,,,,,,,,,,,,,,,,,,
-79.853624,43.260985,"0","0","751",85.7,2025/10/26 01:51:59+00,,,,,,,,,,,,,,,,,,,,,
-79.853633,43.260978,"0","0","752",85.7,2025/10/26 01:52:00+00,,,,,,,,,,,,,,,,,,,,,
-79.85364,43.260965,"0","0","753",85.7,2025/10/26 01:52:01+00,,,,,,,,,,,,,,,,,,,,,
-79.853644,43.26095,"0","0","754",85.7,2025/10/26 01:52:02+00,,,,,,,,,,,,,,,,,,,,,
-79.853648,43.260938,"0","0","755",85.7,2025/10/26 01:52:03+00,,,,,,,,,,,,,,,,,,,,,
-79.853654,43.260936,"0","0","756",85.7,2025/10/26 01:52:04+00,,,,,,,,,,,,,,,,,,,,,
-79.853662,43.260937,"0","0","757",85.7,2025/10/26 01:52:05+00,,,,,,,,,,,,,,,,,,,,,
-79.853673,43.260943,"0","0","758",85.7,2025/10/26 01:52:06+00,,,,,,,,,,,,,,,,,,,,,
-79.853684,43.260946,"0","0","759",85.6,2025/10/26 01:52:07+00,,,,,,,,,,,,,,,,,,,,,
-79.853694,43.260947,"0","0","760",85.6,2025/10/26 01:52:08+00,,,,,,,,,,,,,,,,,,,,,
-79.853703,43.260946,"0","0","761",85.6,2025/10/26 01:52:09+00,,,,,,,,,,,,,,,,,,,,,
-79.85371,43.260947,"0","0","762",85.6,2025/10/26 01:52:10+00,,,,,,,,,,,,,,,,,,,,,
-79.853715,43.260954,"0","0","763",85.6,2025/10/26 01:52:11+00,,,,,,,,,,,,,,,,,,,,,
-79.853723,43.260966,"0","0","764",85.6,2025/10/26 01:52:12+00,,,,,,,,,,,,,,,,,,,,,
-79.853737,43.260986,"0","0","765",85.6,2025/10/26 01:52:13+00,,,,,,,,,,,,,,,,,,,,,
-79.853741,43.260995,"0","0","766",85.6,2025/10/26 01:52:14+00,,,,,,,,,,,,,,,,,,,,,
-79.853746,43.261003,"0","0","767",85.6,2025/10/26 01:52:15+00,,,,,,,,,,,,,,,,,,,,,
-79.853759,43.261014,"0","0","768",85.6,2025/10/26 01:52:16+00,,,,,,,,,,,,,,,,,,,,,
-79.853772,43.261026,"0","0","769",85.5,2025/10/26 01:52:17+00,,,,,,,,,,,,,,,,,,,,,
-79.853787,43.261036,"0","0","770",85.5,2025/10/26 01:52:18+00,,,,,,,,,,,,,,,,,,,,,
-79.8538,43.261045,"0","0","771",85.5,2025/10/26 01:52:19+00,,,,,,,,,,,,,,,,,,,,,
-79.85381,43.261052,"0","0","772",85.5,2025/10/26 01:52:20+00,,,,,,,,,,,,,,,,,,,,,
-79.853822,43.261058,"0","0","773",85.5,2025/10/26 01:52:21+00,,,,,,,,,,,,,,,,,,,,,
-79.853837,43.261063,"0","0","774",85.5,2025/10/26 01:52:22+00,,,,,,,,,,,,,,,,,,,,,
-79.853865,43.261071,"0","0","775",85.5,2025/10/26 01:52:23+00,,,,,,,,,,,,,,,,,,,,,
-79.853874,43.261075,"0","0","776",85.5,2025/10/26 01:52:24+00,,,,,,,,,,,,,,,,,,,,,
-79.853884,43.261078,"0","0","777",85.5,2025/10/26 01:52:25+00,,,,,,,,,,,,,,,,,,,,,
-79.853903,43.261087,"0","0","778",85.5,2025/10/26 01:52:26+00,,,,,,,,,,,,,,,,,,,,,
-79.853911,43.261092,"0","0","779",85.4,2025/10/26 01:52:27+00,,,,,,,,,,,,,,,,,,,,,
-79.85392,43.261097,"0","0","780",85.4,2025/10/26 01:52:28+00,,,,,,,,,,,,,,,,,,,,,
-79.853929,43.261102,"0","0","781",85.4,2025/10/26 01:52:29+00,,,,,,,,,,,,,,,,,,,,,
-79.853938,43.261111,"0","0","782",85.4,2025/10/26 01:52:30+00,,,,,,,,,,,,,,,,,,,,,
-79.853944,43.261118,"0","0","783",85.4,2025/10/26 01:52:31+00,,,,,,,,,,,,,,,,,,,,,
-79.853952,43.261127,"0","0","784",85.4,2025/10/26 01:52:32+00,,,,,,,,,,,,,,,,,,,,,
-79.85396,43.261134,"0","0","785",85.4,2025/10/26 01:52:33+00,,,,,,,,,,,,,,,,,,,,,
-79.853967,43.261137,"0","0","786",85.4,2025/10/26 01:52:34+00,,,,,,,,,,,,,,,,,,,,,
-79.853976,43.261141,"0","0","787",85.4,2025/10/26 01:52:35+00,,,,,,,,,,,,,,,,,,,,,
-79.853985,43.261145,"0","0","788",85.4,2025/10/26 01:52:36+00,,,,,,,,,,,,,,,,,,,,,
-79.853995,43.261145,"0","0","789",85.4,2025/10/26 01:52:37+00,,,,,,,,,,,,,,,,,,,,,
-79.854002,43.261143,"0","0","790",85.4,2025/10/26 01:52:38+00,,,,,,,,,,,,,,,,,,,,,
-79.854012,43.261141,"0","0","791",85.4,2025/10/26 01:52:39+00,,,,,,,,,,,,,,,,,,,,,
-79.854022,43.261141,"0","0","792",85.4,2025/10/26 01:52:40+00,,,,,,,,,,,,,,,,,,,,,
-79.854032,43.261146,"0","0","793",85.4,2025/10/26 01:52:41+00,,,,,,,,,,,,,,,,,,,,,
-79.854043,43.261153,"0","0","794",85.4,2025/10/26 01:52:42+00,,,,,,,,,,,,,,,,,,,,,
-79.854052,43.261159,"0","0","795",85.3,2025/10/26 01:52:43+00,,,,,,,,,,,,,,,,,,,,,
-79.854063,43.261166,"0","0","796",85.3,2025/10/26 01:52:44+00,,,,,,,,,,,,,,,,,,,,,
-79.854076,43.261174,"0","0","797",85.3,2025/10/26 01:52:45+00,,,,,,,,,,,,,,,,,,,,,
-79.854088,43.261183,"0","0","798",85.3,2025/10/26 01:52:46+00,,,,,,,,,,,,,,,,,,,,,
-79.854098,43.261194,"0","0","799",85.3,2025/10/26 01:52:47+00,,,,,,,,,,,,,,,,,,,,,
-79.85411,43.261206,"0","0","800",85.3,2025/10/26 01:52:48+00,,,,,,,,,,,,,,,,,,,,,
-79.854125,43.261219,"0","0","801",85.3,2025/10/26 01:52:49+00,,,,,,,,,,,,,,,,,,,,,
-79.854141,43.261229,"0","0","802",85.3,2025/10/26 01:52:50+00,,,,,,,,,,,,,,,,,,,,,
-79.854159,43.261239,"0","0","803",85.3,2025/10/26 01:52:51+00,,,,,,,,,,,,,,,,,,,,,
-79.854177,43.261246,"0","0","804",85.3,2025/10/26 01:52:52+00,,,,,,,,,,,,,,,,,,,,,
-79.854193,43.261247,"0","0","805",85.3,2025/10/26 01:52:53+00,,,,,,,,,,,,,,,,,,,,,
-79.85421,43.261248,"0","0","806",85.3,2025/10/26 01:52:54+00,,,,,,,,,,,,,,,,,,,,,
-79.854225,43.26125,"0","0","807",85.3,2025/10/26 01:52:55+00,,,,,,,,,,,,,,,,,,,,,
-79.854225,43.26125,"0","0","808",85.3,2025/10/26 01:52:56+00,,,,,,,,,,,,,,,,,,,,,
-79.854234,43.261245,"0","0","809",85.3,2025/10/26 01:52:57+00,,,,,,,,,,,,,,,,,,,,,
-79.854243,43.261244,"0","0","810",85.3,2025/10/26 01:52:58+00,,,,,,,,,,,,,,,,,,,,,
-79.854254,43.261245,"0","0","811",85.3,2025/10/26 01:52:59+00,,,,,,,,,,,,,,,,,,,,,
-79.85426,43.261246,"0","0","812",85.3,2025/10/26 01:53:00+00,,,,,,,,,,,,,,,,,,,,,
-79.854268,43.261246,"0","0","813",85.2,2025/10/26 01:53:01+00,,,,,,,,,,,,,,,,,,,,,
-79.854277,43.261247,"0","0","814",85.2,2025/10/26 01:53:02+00,,,,,,,,,,,,,,,,,,,,,
-79.854289,43.261249,"0","0","815",85.2,2025/10/26 01:53:03+00,,,,,,,,,,,,,,,,,,,,,
-79.854304,43.261258,"0","0","816",85.2,2025/10/26 01:53:04+00,,,,,,,,,,,,,,,,,,,,,
-79.85432,43.261269,"0","0","817",85.2,2025/10/26 01:53:05+00,,,,,,,,,,,,,,,,,,,,,
-79.854335,43.261278,"0","0","818",85.2,2025/10/26 01:53:06+00,,,,,,,,,,,,,,,,,,,,,
-79.854359,43.261289,"0","0","819",85.2,2025/10/26 01:53:07+00,,,,,,,,,,,,,,,,,,,,,
-79.85437,43.261294,"0","0","820",85.2,2025/10/26 01:53:08+00,,,,,,,,,,,,,,,,,,,,,
-79.854381,43.261299,"0","0","821",85.2,2025/10/26 01:53:09+00,,,,,,,,,,,,,,,,,,,,,
-79.854398,43.261308,"0","0","822",85.2,2025/10/26 01:53:10+00,,,,,,,,,,,,,,,,,,,,,
-79.854416,43.26132,"0","0","823",85.2,2025/10/26 01:53:11+00,,,,,,,,,,,,,,,,,,,,,
-79.854435,43.26133,"0","0","824",85.1,2025/10/26 01:53:12+00,,,,,,,,,,,,,,,,,,,,,
-79.854455,43.26134,"0","0","825",85.1,2025/10/26 01:53:13+00,,,,,,,,,,,,,,,,,,,,,
-79.854486,43.261356,"0","0","826",85.1,2025/10/26 01:53:14+00,,,,,,,,,,,,,,,,,,,,,
-79.854497,43.26136,"0","0","827",85.1,2025/10/26 01:53:15+00,,,,,,,,,,,,,,,,,,,,,
-79.854516,43.26137,"0","0","828",85.1,2025/10/26 01:53:16+00,,,,,,,,,,,,,,,,,,,,,
-79.854531,43.261377,"0","0","829",85,2025/10/26 01:53:17+00,,,,,,,,,,,,,,,,,,,,,
-79.854558,43.261388,"0","0","830",85,2025/10/26 01:53:18+00,,,,,,,,,,,,,,,,,,,,,
-79.854569,43.261392,"0","0","831",85,2025/10/26 01:53:19+00,,,,,,,,,,,,,,,,,,,,,
-79.854581,43.261396,"0","0","832",85,2025/10/26 01:53:20+00,,,,,,,,,,,,,,,,,,,,,
-79.854598,43.261398,"0","0","833",85,2025/10/26 01:53:21+00,,,,,,,,,,,,,,,,,,,,,
-79.854605,43.261393,"0","0","834",85,2025/10/26 01:53:22+00,,,,,,,,,,,,,,,,,,,,,
-79.854608,43.261384,"0","0","835",85,2025/10/26 01:53:23+00,,,,,,,,,,,,,,,,,,,,,
-79.854611,43.26137,"0","0","836",85,2025/10/26 01:53:24+00,,,,,,,,,,,,,,,,,,,,,
-79.854613,43.261354,"0","0","837",85,2025/10/26 01:53:25+00,,,,,,,,,,,,,,,,,,,,,
-79.854614,43.261337,"0","0","838",85,2025/10/26 01:53:26+00,,,,,,,,,,,,,,,,,,,,,
-79.854616,43.261318,"0","0","839",85,2025/10/26 01:53:27+00,,,,,,,,,,,,,,,,,,,,,
-79.854617,43.261301,"0","0","840",85,2025/10/26 01:53:28+00,,,,,,,,,,,,,,,,,,,,,
-79.854617,43.261285,"0","0","841",85,2025/10/26 01:53:29+00,,,,,,,,,,,,,,,,,,,,,
-79.854616,43.26127,"0","0","842",85,2025/10/26 01:53:30+00,,,,,,,,,,,,,,,,,,,,,
-79.854614,43.26126,"0","0","843",85,2025/10/26 01:53:31+00,,,,,,,,,,,,,,,,,,,,,
-79.854612,43.261249,"0","0","844",85,2025/10/26 01:53:32+00,,,,,,,,,,,,,,,,,,,,,
-79.854611,43.261238,"0","0","845",85,2025/10/26 01:53:33+00,,,,,,,,,,,,,,,,,,,,,
-79.85461,43.261226,"0","0","846",85,2025/10/26 01:53:34+00,,,,,,,,,,,,,,,,,,,,,
-79.85461,43.261215,"0","0","847",85,2025/10/26 01:53:35+00,,,,,,,,,,,,,,,,,,,,,
-79.854611,43.261202,"0","0","848",85,2025/10/26 01:53:36+00,,,,,,,,,,,,,,,,,,,,,
-79.854613,43.261181,"0","0","849",85.1,2025/10/26 01:53:37+00,,,,,,,,,,,,,,,,,,,,,
-79.854614,43.261173,"0","0","850",85.1,2025/10/26 01:53:38+00,,,,,,,,,,,,,,,,,,,,,
-79.854615,43.261165,"0","0","851",85.1,2025/10/26 01:53:39+00,,,,,,,,,,,,,,,,,,,,,
-79.854618,43.261152,"0","0","852",85.1,2025/10/26 01:53:40+00,,,,,,,,,,,,,,,,,,,,,
-79.854618,43.261141,"0","0","853",85.1,2025/10/26 01:53:41+00,,,,,,,,,,,,,,,,,,,,,
-79.854618,43.261129,"0","0","854",85.1,2025/10/26 01:53:42+00,,,,,,,,,,,,,,,,,,,,,
-79.854618,43.261118,"0","0","855",85.1,2025/10/26 01:53:43+00,,,,,,,,,,,,,,,,,,,,,
-79.854619,43.261108,"0","0","856",85.1,2025/10/26 01:53:44+00,,,,,,,,,,,,,,,,,,,,,
-79.854622,43.261097,"0","0","857",85.1,2025/10/26 01:53:45+00,,,,,,,,,,,,,,,,,,,,,
-79.854627,43.261084,"0","0","858",85.1,2025/10/26 01:53:46+00,,,,,,,,,,,,,,,,,,,,,
-79.85463,43.261073,"0","0","859",85.1,2025/10/26 01:53:47+00,,,,,,,,,,,,,,,,,,,,,
-79.854634,43.261062,"0","0","860",85.1,2025/10/26 01:53:48+00,,,,,,,,,,,,,,,,,,,,,
-79.854643,43.261044,"0","0","861",85.1,2025/10/26 01:53:49+00,,,,,,,,,,,,,,,,,,,,,
-79.854646,43.261035,"0","0","862",85.1,2025/10/26 01:53:50+00,,,,,,,,,,,,,,,,,,,,,
-79.85465,43.261027,"0","0","863",85.1,2025/10/26 01:53:51+00,,,,,,,,,,,,,,,,,,,,,
-79.854656,43.261015,"0","0","864",85.1,2025/10/26 01:53:52+00,,,,,,,,,,,,,,,,,,,,,
-79.85466,43.261004,"0","0","865",85.1,2025/10/26 01:53:53+00,,,,,,,,,,,,,,,,,,,,,
-79.854664,43.260993,"0","0","866",85.1,2025/10/26 01:53:54+00,,,,,,,,,,,,,,,,,,,,,
-79.854669,43.260982,"0","0","867",85.2,2025/10/26 01:53:55+00,,,,,,,,,,,,,,,,,,,,,
-79.854674,43.260971,"0","0","868",85.2,2025/10/26 01:53:56+00,,,,,,,,,,,,,,,,,,,,,
-79.854678,43.260961,"0","0","869",85.2,2025/10/26 01:53:57+00,,,,,,,,,,,,,,,,,,,,,
-79.85468,43.260951,"0","0","870",85.2,2025/10/26 01:53:58+00,,,,,,,,,,,,,,,,,,,,,
-79.854683,43.260939,"0","0","871",85.2,2025/10/26 01:53:59+00,,,,,,,,,,,,,,,,,,,,,
-79.854686,43.260928,"0","0","872",85.2,2025/10/26 01:54:00+00,,,,,,,,,,,,,,,,,,,,,
-79.854689,43.260918,"0","0","873",85.2,2025/10/26 01:54:01+00,,,,,,,,,,,,,,,,,,,,,
-79.854691,43.26091,"0","0","874",85.2,2025/10/26 01:54:02+00,,,,,,,,,,,,,,,,,,,,,
-79.854696,43.260901,"0","0","875",85.2,2025/10/26 01:54:03+00,,,,,,,,,,,,,,,,,,,,,
-79.854704,43.260891,"0","0","876",85.2,2025/10/26 01:54:04+00,,,,,,,,,,,,,,,,,,,,,
-79.854708,43.260884,"0","0","877",85.2,2025/10/26 01:54:05+00,,,,,,,,,,,,,,,,,,,,,
-79.854712,43.260876,"0","0","878",85.2,2025/10/26 01:54:06+00,,,,,,,,,,,,,,,,,,,,,
-79.854714,43.260865,"0","0","879",85.2,2025/10/26 01:54:07+00,,,,,,,,,,,,,,,,,,,,,
-79.854719,43.260854,"0","0","880",85.2,2025/10/26 01:54:08+00,,,,,,,,,,,,,,,,,,,,,
-79.854725,43.260844,"0","0","881",85.2,2025/10/26 01:54:09+00,,,,,,,,,,,,,,,,,,,,,
-79.854732,43.260833,"0","0","882",85.2,2025/10/26 01:54:10+00,,,,,,,,,,,,,,,,,,,,,
-79.854738,43.260823,"0","0","883",85.2,2025/10/26 01:54:11+00,,,,,,,,,,,,,,,,,,,,,
-79.854742,43.260814,"0","0","884",85.2,2025/10/26 01:54:12+00,,,,,,,,,,,,,,,,,,,,,
-79.854747,43.260804,"0","0","885",85.2,2025/10/26 01:54:13+00,,,,,,,,,,,,,,,,,,,,,
-79.854755,43.260793,"0","0","886",85.2,2025/10/26 01:54:14+00,,,,,,,,,,,,,,,,,,,,,
-79.854759,43.260784,"0","0","887",85.2,2025/10/26 01:54:15+00,,,,,,,,,,,,,,,,,,,,,
-79.854764,43.260775,"0","0","888",85.2,2025/10/26 01:54:16+00,,,,,,,,,,,,,,,,,,,,,
-79.854769,43.260766,"0","0","889",85.2,2025/10/26 01:54:17+00,,,,,,,,,,,,,,,,,,,,,
-79.854774,43.26076,"0","0","890",85.2,2025/10/26 01:54:18+00,,,,,,,,,,,,,,,,,,,,,
-79.854779,43.260755,"0","0","891",85.2,2025/10/26 01:54:19+00,,,,,,,,,,,,,,,,,,,,,
-79.854783,43.260748,"0","0","892",85.2,2025/10/26 01:54:20+00,,,,,,,,,,,,,,,,,,,,,
-79.854785,43.260744,"0","0","893",85.2,2025/10/26 01:54:21+00,,,,,,,,,,,,,,,,,,,,,
-79.854788,43.260738,"0","0","894",85.2,2025/10/26 01:54:22+00,,,,,,,,,,,,,,,,,,,,,
-79.854792,43.260728,"0","0","895",85.2,2025/10/26 01:54:23+00,,,,,,,,,,,,,,,,,,,,,
-79.854795,43.260718,"0","0","896",85.2,2025/10/26 01:54:24+00,,,,,,,,,,,,,,,,,,,,,
-79.854798,43.260709,"0","0","897",85.2,2025/10/26 01:54:25+00,,,,,,,,,,,,,,,,,,,,,
-79.8548,43.260697,"0","0","898",85.2,2025/10/26 01:54:26+00,,,,,,,,,,,,,,,,,,,,,
-79.854802,43.260685,"0","0","899",85.2,2025/10/26 01:54:27+00,,,,,,,,,,,,,,,,,,,,,
-79.854806,43.260675,"0","0","900",85.2,2025/10/26 01:54:28+00,,,,,,,,,,,,,,,,,,,,,
-79.854811,43.260665,"0","0","901",85.3,2025/10/26 01:54:29+00,,,,,,,,,,,,,,,,,,,,,
-79.854818,43.260658,"0","0","902",85.3,2025/10/26 01:54:30+00,,,,,,,,,,,,,,,,,,,,,
-79.854825,43.260646,"0","0","903",85.3,2025/10/26 01:54:31+00,,,,,,,,,,,,,,,,,,,,,
-79.854829,43.260634,"0","0","904",85.3,2025/10/26 01:54:32+00,,,,,,,,,,,,,,,,,,,,,
-79.854831,43.260625,"0","0","905",85.3,2025/10/26 01:54:33+00,,,,,,,,,,,,,,,,,,,,,
-79.854831,43.260625,"0","0","906",85.3,2025/10/26 01:54:34+00,,,,,,,,,,,,,,,,,,,,,
-79.854822,43.260621,"0","0","907",85.3,2025/10/26 01:54:35+00,,,,,,,,,,,,,,,,,,,,,
-79.854815,43.260623,"0","0","908",85.3,2025/10/26 01:54:36+00,,,,,,,,,,,,,,,,,,,,,
-79.854811,43.260628,"0","0","909",85.3,2025/10/26 01:54:37+00,,,,,,,,,,,,,,,,,,,,,
-79.854809,43.260632,"0","0","910",85.3,2025/10/26 01:54:38+00,,,,,,,,,,,,,,,,,,,,,
-79.854806,43.260637,"0","0","911",85.3,2025/10/26 01:54:39+00,,,,,,,,,,,,,,,,,,,,,
-79.854804,43.260642,"0","0","912",85.3,2025/10/26 01:54:40+00,,,,,,,,,,,,,,,,,,,,,
-79.854803,43.260648,"0","0","913",85.3,2025/10/26 01:54:41+00,,,,,,,,,,,,,,,,,,,,,
-79.854803,43.260648,"0","0","914",85.3,2025/10/26 01:54:42+00,,,,,,,,,,,,,,,,,,,,,
-79.854803,43.260647,"0","0","915",85.3,2025/10/26 01:54:43+00,,,,,,,,,,,,,,,,,,,,,
-79.854807,43.260633,"0","0","916",85.3,2025/10/26 01:54:44+00,,,,,,,,,,,,,,,,,,,,,
-79.854815,43.260621,"0","0","917",85.3,2025/10/26 01:54:45+00,,,,,,,,,,,,,,,,,,,,,
-79.854827,43.260615,"0","0","918",85.3,2025/10/26 01:54:46+00,,,,,,,,,,,,,,,,,,,,,
-79.85484,43.260613,"0","0","919",85.3,2025/10/26 01:54:47+00,,,,,,,,,,,,,,,,,,,,,
-79.85485,43.26062,"0","0","920",85.3,2025/10/26 01:54:48+00,,,,,,,,,,,,,,,,,,,,,
-79.854859,43.260622,"0","0","921",85.3,2025/10/26 01:54:49+00,,,,,,,,,,,,,,,,,,,,,
-79.854863,43.260623,"0","0","922",85.3,2025/10/26 01:54:50+00,,,,,,,,,,,,,,,,,,,,,
-79.854863,43.260623,"0","0","923",85.3,2025/10/26 01:54:51+00,,,,,,,,,,,,,,,,,,,,,
-79.854868,43.260632,"0","0","924",85.3,2025/10/26 01:54:52+00,,,,,,,,,,,,,,,,,,,,,
-79.85487,43.260641,"0","0","925",85.3,2025/10/26 01:54:53+00,,,,,,,,,,,,,,,,,,,,,
-79.854868,43.260647,"0","0","926",85.3,2025/10/26 01:54:54+00,,,,,,,,,,,,,,,,,,,,,
-79.854865,43.260654,"0","0","927",85.3,2025/10/26 01:54:55+00,,,,,,,,,,,,,,,,,,,,,
-79.85487,43.260665,"0","0","928",85.3,2025/10/26 01:54:56+00,,,,,,,,,,,,,,,,,,,,,
-79.854878,43.260674,"0","0","929",85.3,2025/10/26 01:54:57+00,,,,,,,,,,,,,,,,,,,,,
-79.854883,43.260678,"0","0","930",85.3,2025/10/26 01:54:58+00,,,,,,,,,,,,,,,,,,,,,
-79.854884,43.260683,"0","0","931",85.3,2025/10/26 01:54:59+00,,,,,,,,,,,,,,,,,,,,,
-79.854882,43.260686,"0","0","932",85.3,2025/10/26 01:55:00+00,,,,,,,,,,,,,,,,,,,,,
-79.85488,43.26069,"0","0","933",85.3,2025/10/26 01:55:01+00,,,,,,,,,,,,,,,,,,,,,
-79.854878,43.260693,"0","0","934",85.3,2025/10/26 01:55:02+00,,,,,,,,,,,,,,,,,,,,,
-79.854876,43.260697,"0","0","935",85.3,2025/10/26 01:55:03+00,,,,,,,,,,,,,,,,,,,,,
-79.854874,43.260701,"0","0","936",85.3,2025/10/26 01:55:04+00,,,,,,,,,,,,,,,,,,,,,
-79.854872,43.260704,"0","0","937",85.3,2025/10/26 01:55:05+00,,,,,,,,,,,,,,,,,,,,,
-79.85487,43.260708,"0","0","938",85.3,2025/10/26 01:55:06+00,,,,,,,,,,,,,,,,,,,,,
-79.854868,43.260711,"0","0","939",85.3,2025/10/26 01:55:07+00,,,,,,,,,,,,,,,,,,,,,
-79.854866,43.260715,"0","0","940",85.3,2025/10/26 01:55:08+00,,,,,,,,,,,,,,,,,,,,,
-79.854848,43.260744,"0","0","941",85.3,2025/10/26 01:55:09+00,,,,,,,,,,,,,,,,,,,,,
-79.85484,43.260752,"0","0","942",85.3,2025/10/26 01:55:10+00,,,,,,,,,,,,,,,,,,,,,
-79.854829,43.260768,"0","0","943",85.3,2025/10/26 01:55:11+00,,,,,,,,,,,,,,,,,,,,,
-79.854816,43.260775,"0","0","944",85.3,2025/10/26 01:55:12+00,,,,,,,,,,,,,,,,,,,,,
-79.854803,43.260768,"0","0","945",85.3,2025/10/26 01:55:13+00,,,,,,,,,,,,,,,,,,,,,
-79.854796,43.260746,"0","0","946",85.3,2025/10/26 01:55:14+00,,,,,,,,,,,,,,,,,,,,,
